Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Läti;NPS Leedu;NPS Soome;NPS Eesti
1443985200;04.10.2015 22:00;;;;;48.09;48.09;14.45;34.41
1443988800;04.10.2015 23:00;;;;;17.07;17.07;14;14
1443992400;05.10.2015 00:00;;;;;14.01;14.01;13.01;13.01
1443996000;05.10.2015 01:00;;;;;15.07;15.07;13.21;13.21
1443999600;05.10.2015 02:00;;;;;15.05;15.05;12.89;12.89
1444003200;05.10.2015 03:00;;;;;15.04;15.04;12.72;12.72
1444006800;05.10.2015 04:00;;;;;15.06;15.06;12.84;12.84
1444010400;05.10.2015 05:00;;;;;17.07;17.07;13.22;13.22
1444014000;05.10.2015 06:00;;;;;50.08;50.08;17.08;17.08
1444017600;05.10.2015 07:00;;;;;57.43;57.43;35.71;35.71
1444021200;05.10.2015 08:00;;;;;59;59;42.96;42.96
1444024800;05.10.2015 09:00;;;;;59.07;59.07;53.83;53.83
1444028400;05.10.2015 10:00;;;;;59.06;59.06;42.96;42.96
1444032000;05.10.2015 11:00;;;;;59.04;59.04;47.61;47.61
1444035600;05.10.2015 12:00;;;;;59.06;59.06;40.36;40.36
1444039200;05.10.2015 13:00;;;;;59.1;59.1;45.7;45.7
1444042800;05.10.2015 14:00;;;;;65.06;65.06;35.75;35.75
1444046400;05.10.2015 15:00;;;;;70.03;70.03;34.49;34.49
1444050000;05.10.2015 16:00;;;;;70.04;70.04;34.46;34.46
1444053600;05.10.2015 17:00;;;;;59.06;59.06;34.47;34.47
1444057200;05.10.2015 18:00;;;;;65.04;65.04;35.71;35.71
1444060800;05.10.2015 19:00;;;;;65.66;65.66;65.66;65.66
1444064400;05.10.2015 20:00;;;;;65.04;65.04;65.04;65.04
1444068000;05.10.2015 21:00;;;;;57.42;57.42;29.02;29.02
1444071600;05.10.2015 22:00;;;;;55.05;55.05;27.66;27.66
1444075200;05.10.2015 23:00;;;;;49.05;49.05;15.54;15.54
1444078800;06.10.2015 00:00;;;;;26.08;26.08;12.22;12.22
1444082400;06.10.2015 01:00;;;;;17.01;17.01;12.32;12.32
1444086000;06.10.2015 02:00;;;;;15.08;15.08;11.51;11.51
1444089600;06.10.2015 03:00;;;;;15.07;15.07;11.19;11.19
1444093200;06.10.2015 04:00;;;;;15.09;15.09;11.18;11.18
1444096800;06.10.2015 05:00;;;;;17.08;17.08;11.69;11.69
1444100400;06.10.2015 06:00;;;;;48.08;48.08;35.71;35.71
1444104000;06.10.2015 07:00;;;;;57.45;57.45;34.49;34.49
1444107600;06.10.2015 08:00;;;;;58.09;58.09;38.19;38.19
1444111200;06.10.2015 09:00;;;;;58.03;58.03;46.18;46.18
1444114800;06.10.2015 10:00;;;;;57.5;57.5;49.92;49.92
1444118400;06.10.2015 11:00;;;;;57.58;57.58;40.06;40.06
1444122000;06.10.2015 12:00;;;;;57.59;57.59;38.58;38.58
1444125600;06.10.2015 13:00;;;;;59.04;59.04;37.95;37.95
1444129200;06.10.2015 14:00;;;;;57.45;57.45;37.67;37.67
1444132800;06.10.2015 15:00;;;;;59.03;59.03;35.75;35.75
1444136400;06.10.2015 16:00;;;;;59.01;59.01;34.49;34.49
1444140000;06.10.2015 17:00;;;;;57.59;57.59;34.45;34.45
1444143600;06.10.2015 18:00;;;;;58.06;58.06;34.47;34.47
1444147200;06.10.2015 19:00;;;;;60.06;60.06;43;43
1444150800;06.10.2015 20:00;;;;;57.48;57.48;57.48;57.48
1444154400;06.10.2015 21:00;;;;;57.03;57.03;34.44;34.44
1444158000;06.10.2015 22:00;;;;;57.41;57.41;34.4;34.4
1444161600;06.10.2015 23:00;;;;;48.05;48.05;31.62;31.62
1444165200;07.10.2015 00:00;;;;;17.05;17.05;17.05;17.05
1444168800;07.10.2015 01:00;;;;;13.08;13.08;11.03;11.03
1444172400;07.10.2015 02:00;;;;;13.07;13.07;11.09;11.09
1444176000;07.10.2015 03:00;;;;;13.06;13.06;11.41;11.41
1444179600;07.10.2015 04:00;;;;;13.07;13.07;11.67;11.67
1444183200;07.10.2015 05:00;;;;;15.06;15.06;12.22;12.22
1444186800;07.10.2015 06:00;;;;;48;48;35.9;35.9
1444190400;07.10.2015 07:00;;;;;139.59;139.59;139.59;139.59
1444194000;07.10.2015 08:00;;;;;85.05;85.05;85.05;85.05
1444197600;07.10.2015 09:00;;;;;76.28;76.28;76.28;76.28
1444201200;07.10.2015 10:00;;;;;84.15;84.15;84.15;84.15
1444204800;07.10.2015 11:00;;;;;116.99;116.99;116.99;116.99
1444208400;07.10.2015 12:00;;;;;78.82;78.82;78.82;78.82
1444212000;07.10.2015 13:00;;;;;65.07;65.07;65.07;65.07
1444215600;07.10.2015 14:00;;;;;57.46;57.46;57.46;57.46
1444219200;07.10.2015 15:00;;;;;59.08;59.08;47.48;47.48
1444222800;07.10.2015 16:00;;;;;60.06;60.06;60.06;60.06
1444226400;07.10.2015 17:00;;;;;57.59;57.59;57.59;57.59
1444230000;07.10.2015 18:00;;;;;58.06;58.06;52.75;52.75
1444233600;07.10.2015 19:00;;;;;149.93;149.93;149.93;149.93
1444237200;07.10.2015 20:00;;;;;149.9;149.9;149.9;149.9
1444240800;07.10.2015 21:00;;;;;55.08;55.08;34.5;34.5
1444244400;07.10.2015 22:00;;;;;57.03;57.03;34.47;34.47
1444248000;07.10.2015 23:00;;;;;48.05;48.05;34.42;34.42
1444251600;08.10.2015 00:00;;;;;28.04;28.04;28.04;28.04
1444255200;08.10.2015 01:00;;;;;26.02;26.02;26.02;26.02
1444258800;08.10.2015 02:00;;;;;17.01;17.01;16.99;16.99
1444262400;08.10.2015 03:00;;;;;15.23;15.23;15.23;15.23
1444266000;08.10.2015 04:00;;;;;21.05;21.05;21.05;21.05
1444269600;08.10.2015 05:00;;;;;28.19;28.19;28.19;28.19
1444273200;08.10.2015 06:00;;;;;57.11;57.11;45.05;45.05
1444276800;08.10.2015 07:00;;;;;66.59;66.59;66.59;66.59
1444280400;08.10.2015 08:00;;;;;85.03;85.03;85.03;85.03
1444284000;08.10.2015 09:00;;;;;120.99;120.99;120.99;120.99
1444287600;08.10.2015 10:00;;;;;85.02;85.02;85.02;85.02
1444291200;08.10.2015 11:00;;;;;91.53;91.53;91.53;91.53
1444294800;08.10.2015 12:00;;;;;100.07;100.07;100.07;100.07
1444298400;08.10.2015 13:00;;;;;200.01;200.01;149.95;149.95
1444302000;08.10.2015 14:00;;;;;121.41;121.41;121.41;121.41
1444305600;08.10.2015 15:00;;;;;200.01;200.01;87.65;87.65
1444309200;08.10.2015 16:00;;;;;200.01;200.01;72.04;72.04
1444312800;08.10.2015 17:00;;;;;95.08;95.08;42.92;42.92
1444316400;08.10.2015 18:00;;;;;200.01;200.01;58.71;58.71
1444320000;08.10.2015 19:00;;;;;134.8;134.8;134.8;134.8
1444323600;08.10.2015 20:00;;;;;100.06;100.06;100.06;100.06
1444327200;08.10.2015 21:00;;;;;200.03;200.03;34.48;34.48
1444330800;08.10.2015 22:00;;;;;57.19;57.19;34.43;34.43
1444334400;08.10.2015 23:00;;;;;57.13;57.13;29.62;29.62
1444338000;09.10.2015 00:00;;;;;36.2;36.2;27.63;27.63
1444428000;10.10.2015 01:00;;;;;37.53;37.53;19.86;19.86
1444431600;10.10.2015 02:00;;;;;36.03;36.03;19.82;19.82
1444435200;10.10.2015 03:00;;;;;29.09;29.09;19.66;19.66
1444438800;10.10.2015 04:00;;;;;29.07;29.07;19.72;19.72
1444442400;10.10.2015 05:00;;;;;36;36;19.96;19.96
1444446000;10.10.2015 06:00;;;;;39.92;39.92;23.81;23.81
1444449600;10.10.2015 07:00;;;;;57.43;57.43;25.34;25.34
1444453200;10.10.2015 08:00;;;;;74.63;74.63;27.7;27.7
1444456800;10.10.2015 09:00;;;;;85.01;85.01;29.41;29.41
1444460400;10.10.2015 10:00;;;;;74.63;74.63;34.42;34.42
1444464000;10.10.2015 11:00;;;;;85.01;85.01;34.41;34.41
1444467600;10.10.2015 12:00;;;;;85;85;34.42;34.42
1444471200;10.10.2015 13:00;;;;;74.7;74.7;34.41;34.41
1444474800;10.10.2015 14:00;;;;;74.67;74.67;34.4;34.4
1444478400;10.10.2015 15:00;;;;;74.63;74.63;34.42;34.42
1444482000;10.10.2015 16:00;;;;;74.63;74.63;34.44;34.44
1444485600;10.10.2015 17:00;;;;;74.66;74.66;34.43;34.43
1444489200;10.10.2015 18:00;;;;;74.61;74.61;35.77;35.77
1444492800;10.10.2015 19:00;;;;;82.7;82.7;82.7;82.7
1444496400;10.10.2015 20:00;;;;;83.91;83.91;49.97;49.97
1444500000;10.10.2015 21:00;;;;;83.99;83.99;34.9;34.9
1444503600;10.10.2015 22:00;;;;;57.49;57.49;34.93;34.93
1444507200;10.10.2015 23:00;;;;;57.42;57.42;33.22;33.22
1444510800;11.10.2015 00:00;;;;;36.09;36.09;23.83;23.83
1444514400;11.10.2015 01:00;;;;;36.01;36.01;19.71;19.71
1444518000;11.10.2015 02:00;;;;;35.05;35.05;18.94;18.94
1444521600;11.10.2015 03:00;;;;;35.02;35.02;19.03;19.03
1444525200;11.10.2015 04:00;;;;;35.02;35.02;19.21;19.21
1444528800;11.10.2015 05:00;;;;;35.04;35.04;19.45;19.45
1444532400;11.10.2015 06:00;;;;;36.01;36.01;19.01;19.01
1444536000;11.10.2015 07:00;;;;;37.59;37.59;19.03;19.03
1444539600;11.10.2015 08:00;;;;;57.44;57.44;19.52;19.52
1444543200;11.10.2015 09:00;;;;;85.03;85.03;22.71;22.71
1444546800;11.10.2015 10:00;;;;;85.06;85.06;26.5;26.5
1444550400;11.10.2015 11:00;;;;;85.08;85.08;27.64;27.64
1444554000;11.10.2015 12:00;;;;;85.08;85.08;27.86;27.86
1444557600;11.10.2015 13:00;;;;;85.06;85.06;27.68;27.68
1444561200;11.10.2015 14:00;;;;;85.05;85.05;27.62;27.62
1444564800;11.10.2015 15:00;;;;;85.04;85.04;24.93;24.93
1444568400;11.10.2015 16:00;;;;;85.04;85.04;27.62;27.62
1444572000;11.10.2015 17:00;;;;;85.07;85.07;27.69;27.69
1444575600;11.10.2015 18:00;;;;;106.62;106.62;30.03;30.03
1444579200;11.10.2015 19:00;;;;;106.6;106.6;28.18;28.18
1444582800;11.10.2015 20:00;;;;;85.03;85.03;29.21;29.21
1444586400;11.10.2015 21:00;;;;;57.48;57.48;24.92;24.92
1444590000;11.10.2015 22:00;;;;;57.4;57.4;22.08;22.08
1444593600;11.10.2015 23:00;;;;;35.05;35.05;20.87;20.87
1444597200;12.10.2015 00:00;;;;;34.02;34.02;20.04;20.04
1444600800;12.10.2015 01:00;;;;;25.1;25.1;20.21;20.21
1444604400;12.10.2015 02:00;;;;;25.05;25.05;19.6;19.6
1444608000;12.10.2015 03:00;;;;;25;25;19.78;19.78
1444611600;12.10.2015 04:00;;;;;25.07;25.07;19.47;19.47
1444615200;12.10.2015 05:00;;;;;35.03;35.03;19.69;19.69
1444618800;12.10.2015 06:00;;;;;47.97;47.97;35.87;35.87
1444622400;12.10.2015 07:00;;;;;57.49;57.49;53.52;53.52
1444626000;12.10.2015 08:00;;;;;85.03;85.03;60.08;60.08
1444629600;12.10.2015 09:00;;;;;106.68;106.68;77.57;77.57
1444633200;12.10.2015 10:00;;;;;106.62;106.62;50.58;50.58
1444636800;12.10.2015 11:00;;;;;106.67;106.67;44.97;44.97
1444640400;12.10.2015 12:00;;;;;106.66;106.66;43.54;43.54
1444644000;12.10.2015 13:00;;;;;106.7;106.7;37.14;37.14
1444647600;12.10.2015 14:00;;;;;85.04;85.04;35.83;35.83
1444651200;12.10.2015 15:00;;;;;85.02;85.02;34.99;34.99
1444654800;12.10.2015 16:00;;;;;65.08;65.08;34.92;34.92
1444658400;12.10.2015 17:00;;;;;65.05;65.05;34.45;34.45
1444662000;12.10.2015 18:00;;;;;85.09;85.09;35.83;35.83
1444665600;12.10.2015 19:00;;;;;106.67;106.67;106.67;106.67
1444669200;12.10.2015 20:00;;;;;106.66;106.66;64.92;64.92
1444672800;12.10.2015 21:00;;;;;85.09;85.09;31.46;34.41
1444676400;12.10.2015 22:00;;;;;57.45;57.45;25.75;28.17
1444680000;12.10.2015 23:00;;;;;36.01;36.01;21.52;21.52
1444683600;13.10.2015 00:00;;;;;29.99;29.99;20.84;20.84
1444687200;13.10.2015 01:00;;;;;25.03;25.03;20.68;20.68
1444690800;13.10.2015 02:00;;;;;22.05;22.05;20.35;20.35
1444694400;13.10.2015 03:00;;;;;22.02;22.02;20.29;20.29
1444698000;13.10.2015 04:00;;;;;22.09;22.09;20.34;20.34
1444701600;13.10.2015 05:00;;;;;26.09;26.09;20.7;20.7
1444705200;13.10.2015 06:00;;;;;57.54;57.54;31.16;31.16
1444708800;13.10.2015 07:00;;;;;85.07;85.07;35.86;35.86
1444712400;13.10.2015 08:00;;;;;85.1;85.1;39.98;39.98
1444716000;13.10.2015 09:00;;;;;106.68;106.68;42.99;42.99
1444719600;13.10.2015 10:00;;;;;106.67;106.67;39.04;39.04
1444723200;13.10.2015 11:00;;;;;106.61;106.61;39.9;39.9
1444726800;13.10.2015 12:00;;;;;85.06;85.06;36.38;36.38
1444730400;13.10.2015 13:00;;;;;85.07;85.07;35.83;35.83
1444734000;13.10.2015 14:00;;;;;85.06;85.06;35.7;35.7
1444737600;13.10.2015 15:00;;;;;106.68;106.68;34.49;34.49
1444741200;13.10.2015 16:00;;;;;106.62;106.62;34.48;34.48
1444744800;13.10.2015 17:00;;;;;85.09;85.09;32.28;32.28
1444748400;13.10.2015 18:00;;;;;85.03;85.03;34.46;34.46
1444752000;13.10.2015 19:00;;;;;106.61;106.61;40.61;40.61
1444755600;13.10.2015 20:00;;;;;85.07;85.07;39.3;39.3
1444759200;13.10.2015 21:00;;;;;85.02;85.02;27.68;28.12
1444762800;13.10.2015 22:00;;;;;57.57;57.57;23.3;23.3
1444766400;13.10.2015 23:00;;;;;38.42;38.42;21.43;21.43
1444770000;14.10.2015 00:00;;;;;26.09;26.09;20.62;20.62
1444773600;14.10.2015 01:00;;;;;21.1;21.1;20.72;20.72
1444777200;14.10.2015 02:00;;;;;22.06;22.06;20.46;20.46
1444780800;14.10.2015 03:00;;;;;22.04;22.04;20.44;20.44
1444784400;14.10.2015 04:00;;;;;22.04;22.04;20.49;20.49
1444788000;14.10.2015 05:00;;;;;22.1;22.1;20.88;20.88
1444791600;14.10.2015 06:00;;;;;48.05;48.05;34.47;34.47
1444795200;14.10.2015 07:00;;;;;58.06;58.06;45.08;45.08
1444798800;14.10.2015 08:00;;;;;200.1;200.1;36.17;36.17
1444802400;14.10.2015 09:00;;;;;200.1;200.1;42.98;42.98
1444806000;14.10.2015 10:00;;;;;200.08;200.08;42.44;42.44
1444809600;14.10.2015 11:00;;;;;125.06;125.06;35.96;35.96
1444813200;14.10.2015 12:00;;;;;200.07;200.07;34.5;34.5
1444816800;14.10.2015 13:00;;;;;200.05;200.05;34.48;34.48
1444820400;14.10.2015 14:00;;;;;200.11;200.11;34.45;34.45
1444824000;14.10.2015 15:00;;;;;100.03;100.03;34.43;34.43
1444827600;14.10.2015 16:00;;;;;85.07;85.07;32.23;32.23
1444831200;14.10.2015 17:00;;;;;200.04;200.04;34.42;34.42
1444834800;14.10.2015 18:00;;;;;200.11;200.11;34.46;34.46
1444838400;14.10.2015 19:00;;;;;200.11;200.11;46.96;46.96
1444842000;14.10.2015 20:00;;;;;200.11;200.11;46.91;46.91
1444845600;14.10.2015 21:00;;;;;106.69;106.69;27.62;27.62
1444849200;14.10.2015 22:00;;;;;57.59;57.59;22.22;22.22
1444852800;14.10.2015 23:00;;;;;48.97;48.97;21.58;21.58
1444856400;15.10.2015 00:00;;;;;28.06;28.06;20.78;20.78
1444860000;15.10.2015 01:00;;;;;35.78;35.78;21.15;21.15
1444863600;15.10.2015 02:00;;;;;35.07;35.07;21.1;21.1
1444867200;15.10.2015 03:00;;;;;35.06;35.06;20.95;20.95
1444870800;15.10.2015 04:00;;;;;35.06;35.06;20.94;20.94
1444874400;15.10.2015 05:00;;;;;42.91;42.91;21.23;21.23
1444878000;15.10.2015 06:00;;;;;57.53;57.53;27.86;27.86
1444881600;15.10.2015 07:00;;;;;85.04;85.04;35.08;35.08
1444885200;15.10.2015 08:00;;;;;85.08;85.08;35.84;35.84
1444888800;15.10.2015 09:00;;;;;85.05;85.05;35.86;35.86
1444892400;15.10.2015 10:00;;;;;85.06;85.06;35.83;35.83
1444896000;15.10.2015 11:00;;;;;85.05;85.05;34.99;34.99
1444899600;15.10.2015 12:00;;;;;85.08;85.08;35.87;35.87
1444903200;15.10.2015 13:00;;;;;85.06;85.06;35.84;35.84
1444906800;15.10.2015 14:00;;;;;85.08;85.08;32.05;32.05
1444910400;15.10.2015 15:00;;;;;85.07;85.07;30.26;30.26
1444914000;15.10.2015 16:00;;;;;85.09;85.09;28.01;28.01
1444917600;15.10.2015 17:00;;;;;65.09;65.09;28.18;28.18
1444921200;15.10.2015 18:00;;;;;65.02;65.02;34.44;34.44
1444924800;15.10.2015 19:00;;;;;65.06;65.06;35.87;35.87
1444928400;15.10.2015 20:00;;;;;61.66;61.66;35.81;35.81
1444932000;15.10.2015 21:00;;;;;61.64;61.64;23.98;23.98
1444935600;15.10.2015 22:00;;;;;57.6;57.6;23.04;23.04
1444939200;15.10.2015 23:00;;;;;48.04;48.04;22.12;22.12
1444942800;16.10.2015 00:00;;;;;50;50;21.25;21.25
1445032800;17.10.2015 01:00;;;;;57.16;57.16;22.77;22.77
1445036400;17.10.2015 02:00;;;;;57.15;57.15;22.47;22.47
1445040000;17.10.2015 03:00;;;;;57.14;57.14;22.38;22.38
1445043600;17.10.2015 04:00;;;;;57.13;57.13;22.37;22.37
1445047200;17.10.2015 05:00;;;;;57.15;57.15;22.47;22.47
1445050800;17.10.2015 06:00;;;;;57.12;57.12;22.81;22.81
1445054400;17.10.2015 07:00;;;;;58.04;58.04;23.04;23.04
1445058000;17.10.2015 08:00;;;;;59.01;59.01;23.37;23.37
1445061600;17.10.2015 09:00;;;;;61.63;61.63;23.6;23.6
1445065200;17.10.2015 10:00;;;;;61.65;61.65;23.9;23.9
1445068800;17.10.2015 11:00;;;;;61.65;61.65;23.84;23.84
1445072400;17.10.2015 12:00;;;;;61.64;61.64;23.76;23.76
1445076000;17.10.2015 13:00;;;;;61.64;61.64;23.51;23.51
1445079600;17.10.2015 14:00;;;;;61.62;61.62;23.27;23.27
1445083200;17.10.2015 15:00;;;;;61.61;61.61;23.17;23.17
1445086800;17.10.2015 16:00;;;;;61.61;61.61;23.12;23.12
1445090400;17.10.2015 17:00;;;;;61.61;61.61;23.31;23.31
1445094000;17.10.2015 18:00;;;;;61.65;61.65;23.86;23.86
1445097600;17.10.2015 19:00;;;;;61.64;61.64;25.09;25.09
1445101200;17.10.2015 20:00;;;;;61.63;61.63;24.73;24.73
1445104800;17.10.2015 21:00;;;;;61.64;61.64;23.86;23.86
1445108400;17.10.2015 22:00;;;;;57.18;57.18;23.7;23.7
1445112000;17.10.2015 23:00;;;;;57.15;57.15;23.46;23.46
1445115600;18.10.2015 00:00;;;;;57.12;57.12;23.09;23.09
1445119200;18.10.2015 01:00;;;;;26.04;26.04;23.12;23.12
1445122800;18.10.2015 02:00;;;;;24.08;24.08;22.87;22.87
1445126400;18.10.2015 03:00;;;;;24.06;24.06;22.74;22.74
1445130000;18.10.2015 04:00;;;;;24.03;24.03;22.73;22.73
1445133600;18.10.2015 05:00;;;;;24.1;24.1;22.85;22.85
1445137200;18.10.2015 06:00;;;;;29.07;29.07;23.06;23.06
1445140800;18.10.2015 07:00;;;;;35.76;35.76;23.23;23.23
1445144400;18.10.2015 08:00;;;;;41.93;41.93;23.48;23.48
1445148000;18.10.2015 09:00;;;;;59.01;59.01;23.66;23.66
1445151600;18.10.2015 10:00;;;;;61.62;61.62;24;24
1445155200;18.10.2015 11:00;;;;;61.63;61.63;24.3;24.3
1445158800;18.10.2015 12:00;;;;;61.63;61.63;24.27;24.27
1445162400;18.10.2015 13:00;;;;;61.62;61.62;24.02;24.02
1445166000;18.10.2015 14:00;;;;;61.61;61.61;23.96;23.96
1445169600;18.10.2015 15:00;;;;;61.6;61.6;23.8;23.8
1445173200;18.10.2015 16:00;;;;;61.6;61.6;23.72;23.72
1445176800;18.10.2015 17:00;;;;;61.63;61.63;23.84;23.84
1445180400;18.10.2015 18:00;;;;;61.7;61.7;25.02;25.02
1445184000;18.10.2015 19:00;;;;;200.03;200.03;26.18;26.18
1445187600;18.10.2015 20:00;;;;;83.99;83.99;26.01;26.01
1445191200;18.10.2015 21:00;;;;;65.03;65.03;25.43;25.43
1445194800;18.10.2015 22:00;;;;;61.61;61.61;24.82;24.82
1445198400;18.10.2015 23:00;;;;;35.72;35.72;24.31;24.31
1445202000;19.10.2015 00:00;;;;;29.08;29.08;23.63;23.63
1445205600;19.10.2015 01:00;;;;;23.27;23.27;23.27;23.27
1445209200;19.10.2015 02:00;;;;;23.26;23.26;23.26;23.26
1445212800;19.10.2015 03:00;;;;;23.27;23.27;23.27;23.27
1445216400;19.10.2015 04:00;;;;;23.38;23.38;23.38;23.38
1445220000;19.10.2015 05:00;;;;;23.7;23.7;23.7;23.7
1445223600;19.10.2015 06:00;;;;;34.91;34.91;34.91;34.91
1445227200;19.10.2015 07:00;;;;;57.05;57.05;40.14;40.14
1445230800;19.10.2015 08:00;;;;;60.04;60.04;43.89;43.89
1445234400;19.10.2015 09:00;;;;;61.06;61.06;51.76;51.76
1445238000;19.10.2015 10:00;;;;;60.57;60.57;50.01;50.01
1445241600;19.10.2015 11:00;;;;;60.09;60.09;52.66;52.66
1445245200;19.10.2015 12:00;;;;;57.18;57.18;50.61;50.61
1445248800;19.10.2015 13:00;;;;;60.07;60.07;47.97;47.97
1445252400;19.10.2015 14:00;;;;;60.06;60.06;41.95;41.95
1445256000;19.10.2015 15:00;;;;;60.05;60.05;38.22;38.22
1445259600;19.10.2015 16:00;;;;;60.02;60.02;34.95;34.95
1445263200;19.10.2015 17:00;;;;;57.19;57.19;34.46;34.46
1445266800;19.10.2015 18:00;;;;;60.04;60.04;46.47;46.47
1445270400;19.10.2015 19:00;;;;;60.1;60.1;58.73;58.73
1445274000;19.10.2015 20:00;;;;;57.15;57.15;53.26;53.26
1445277600;19.10.2015 21:00;;;;;57.05;57.05;34.45;34.45
1445281200;19.10.2015 22:00;;;;;35.86;35.86;27.78;34.41
1445284800;19.10.2015 23:00;;;;;29.02;29.02;25.53;28.14
1445288400;20.10.2015 00:00;;;;;28.05;28.05;24.52;24.52
1445292000;20.10.2015 01:00;;;;;24.57;24.57;24.57;24.57
1445295600;20.10.2015 02:00;;;;;24.27;24.27;24.27;24.27
1445299200;20.10.2015 03:00;;;;;24.2;24.2;24.2;24.2
1445302800;20.10.2015 04:00;;;;;24.28;24.28;24.28;24.28
1445306400;20.10.2015 05:00;;;;;25.03;25.03;24.89;25.03
1445310000;20.10.2015 06:00;;;;;48.04;48.04;32.29;34.42
1445313600;20.10.2015 07:00;;;;;57.02;57.02;35.03;35.03
1445317200;20.10.2015 08:00;;;;;59.01;59.01;57.23;57.23
1445320800;20.10.2015 09:00;;;;;65.02;65.02;63.99;63.99
1445324400;20.10.2015 10:00;;;;;63.19;63.19;63.19;63.19
1445328000;20.10.2015 11:00;;;;;60.52;60.52;60.52;60.52
1445331600;20.10.2015 12:00;;;;;58.7;58.7;58.7;58.7
1445335200;20.10.2015 13:00;;;;;60.04;60.04;39.99;39.99
1445338800;20.10.2015 14:00;;;;;60.05;60.05;39.9;39.9
1445342400;20.10.2015 15:00;;;;;60.02;60.02;35.21;35.21
1445346000;20.10.2015 16:00;;;;;59.04;59.04;34.42;34.42
1445349600;20.10.2015 17:00;;;;;57.19;57.19;32.65;32.65
1445353200;20.10.2015 18:00;;;;;60.04;60.04;36;36
1445356800;20.10.2015 19:00;;;;;60.06;60.06;53.07;53.07
1445360400;20.10.2015 20:00;;;;;57.16;57.16;35.96;35.96
1445364000;20.10.2015 21:00;;;;;57.13;57.13;27.16;34.43
1445367600;20.10.2015 22:00;;;;;54.08;54.08;25.77;34.41
1445371200;20.10.2015 23:00;;;;;29.1;29.1;24.8;28.19
1445374800;21.10.2015 00:00;;;;;29.02;29.02;24.08;28.1
1445378400;21.10.2015 01:00;;;;;29.08;29.08;23.77;23.77
1445382000;21.10.2015 02:00;;;;;28.04;28.04;23.64;23.64
1445385600;21.10.2015 03:00;;;;;28.01;28.01;23.5;23.5
1445389200;21.10.2015 04:00;;;;;28.03;28.03;23.56;23.56
1445392800;21.10.2015 05:00;;;;;35.59;35.59;23.96;28.1
1445396400;21.10.2015 06:00;;;;;49.03;49.03;29.16;34.42
1445400000;21.10.2015 07:00;;;;;57.16;57.16;35.93;35.93
1445403600;21.10.2015 08:00;;;;;58.04;58.04;35.93;35.93
1445407200;21.10.2015 09:00;;;;;58.09;58.09;39.87;39.87
1445410800;21.10.2015 10:00;;;;;58.09;58.09;35.99;35.99
1445414400;21.10.2015 11:00;;;;;58.08;58.08;37.36;37.36
1445418000;21.10.2015 12:00;;;;;58.04;58.04;39.5;39.5
1445421600;21.10.2015 13:00;;;;;58.06;58.06;36;36
1445425200;21.10.2015 14:00;;;;;58.05;58.05;35.92;35.92
1445428800;21.10.2015 15:00;;;;;58.02;58.02;34.48;34.48
1445432400;21.10.2015 16:00;;;;;57.56;57.56;30.43;34.44
1445436000;21.10.2015 17:00;;;;;57.19;57.19;30.02;34.43
1445439600;21.10.2015 18:00;;;;;58.02;58.02;34.93;34.93
1445443200;21.10.2015 19:00;;;;;58.09;58.09;46.54;46.54
1445446800;21.10.2015 20:00;;;;;58.02;58.02;35.92;35.92
1445450400;21.10.2015 21:00;;;;;57.19;57.19;24.41;34.43
1445454000;21.10.2015 22:00;;;;;55.05;55.05;23.49;34.41
1445457600;21.10.2015 23:00;;;;;48;48;22.47;28.12
1445461200;22.10.2015 00:00;;;;;29.09;29.09;21.29;21.29
1445464800;22.10.2015 01:00;;;;;35.08;35.08;21.24;21.24
1445468400;22.10.2015 02:00;;;;;35.02;35.02;21.33;21.33
1445472000;22.10.2015 03:00;;;;;35.01;35.01;21.1;21.1
1445475600;22.10.2015 04:00;;;;;35.03;35.03;21.37;21.37
1445479200;22.10.2015 05:00;;;;;36.07;36.07;22.05;22.05
1445482800;22.10.2015 06:00;;;;;49.09;49.09;29.77;29.77
1445486400;22.10.2015 07:00;;;;;58.05;58.05;37.56;37.56
1445490000;22.10.2015 08:00;;;;;200.05;200.05;38.56;38.56
1445493600;22.10.2015 09:00;;;;;200.08;200.08;42.68;42.68
1445497200;22.10.2015 10:00;;;;;200.05;200.05;37.9;37.9
1445500800;22.10.2015 11:00;;;;;200.07;200.07;36.39;36.39
1445504400;22.10.2015 12:00;;;;;58.59;58.59;35.94;35.94
1445508000;22.10.2015 13:00;;;;;100.02;100.02;35.91;35.91
1445511600;22.10.2015 14:00;;;;;58.54;58.54;35.91;35.91
1445515200;22.10.2015 15:00;;;;;58.04;58.04;34.47;34.47
1445518800;22.10.2015 16:00;;;;;57.06;57.06;34.5;34.5
1445522400;22.10.2015 17:00;;;;;56.89;56.89;34.48;34.48
1445526000;22.10.2015 18:00;;;;;58.04;58.04;36;36
1445529600;22.10.2015 19:00;;;;;120.01;120.01;50.14;50.14
1445533200;22.10.2015 20:00;;;;;58.03;58.03;35.98;35.98
1445536800;22.10.2015 21:00;;;;;56.89;56.89;23.9;34.4
1445540400;22.10.2015 22:00;;;;;54.1;54.1;23.3;23.3
1445544000;22.10.2015 23:00;;;;;28.09;28.09;22.56;22.56
1445547600;23.10.2015 00:00;;;;;28.06;28.06;21.28;21.28
