System;Total production;Total surplus;Total shortage;Total unused;Net surplus;Average cost;Difference from arbitrage
Renewables with only oil shale;9204717.56486336;1162020.66617934;-350598.339676856;617105.447596523;811422.326502485;84.2117210343546;0
Renewables with only oil shale;8707873.58830515;855199.477745431;-663068.157478439;270144.378451283;192131.320266993;108.658883813333;0
Renewables with only oil shale;8794035.67870568;966143.073561359;-599771.196132315;333968.603752764;366371.877429044;123.061256777903;0
Renewables with only oil shale;8638445.84104836;854599.721000626;-677063.023751595;243630.00390356;177536.697249031;128.835950697193;0
Renewables with only oil shale;8337285.01574661;758301.545849891;-884318.196071178;259349.794807204;-126016.650221287;97.3994812136361;0
Renewables with only oil shale;8677818.36981756;912776.031358478;-630730.962362138;448376.387098473;282045.068996339;97.6681832248404;0
Renewables with only oil shale;8650893.50063382;867800.885448651;-728168.139906439;338036.057738541;139632.745542213;120.328808774459;0
Renewables with only oil shale;8116556.20207404;763936.788506499;-785072.474332992;223479.309032475;-21135.6858264931;113.686948982236;0
Renewables with only oil shale;8715765.34251182;1028893.29138606;-614159.203702616;441460.299455703;414734.087683447;102.234775706689;0
Renewables with only oil shale;8574483.29552615;914138.927127484;-687014.713355568;340240.376306116;227124.213771916;107.370428765222;0
Renewables with only oil shale;8568511.61481054;871605.028522361;-783463.455042371;345370.736905841;88141.5734799906;136.46217993907;0
Renewables with only oil shale;8334131.84759114;770694.378754132;-920912.987154482;272616.185819355;-150218.608400349;96.862960271293;0
Renewables with only oil shale;8682732.96321218;915200.801412879;-747406.974389597;395654.134388989;167793.827023283;116.172523056058;0
Renewables with only oil shale;8458865.82418131;772374.135673384;-883890.18835566;230218.186377335;-111516.052682276;112.249869818874;0
Renewables with only oil shale;8386115.0164855;857386.303100653;-744442.278765837;304697.156398217;112944.024334816;105.031586410834;0
Renewables with only oil shale;9016045.42821716;982071.777725723;-579990.707997124;422365.188929007;402081.0697286;112.277301412827;0
Renewables with only oil shale;8396462.45545053;739603.701092228;-826789.585379603;227646.298550163;-87185.8842873751;174.176080851556;0
Renewables with only oil shale;8341450.64286105;735279.484358885;-843971.471716332;239540.526768429;-108691.987357446;123.115324927876;0
Renewables with only oil shale;9360853.39547307;1110923.02312145;-443282.993412403;376211.626867979;667640.02970905;111.434776925123;0
Renewables with only oil shale;9210815.98646705;1024600.45160312;-561306.947486804;399997.491716617;463293.504116314;120.812485652101;0
Renewables with only oil shale;8929531.23699456;882364.449880703;-814704.53695279;320497.072322012;67659.9129279133;103.42392877153;0
Renewables with only oil shale;8997206.57700629;994530.668831305;-570275.101844575;343533.688605771;424255.566986731;145.466978213794;0
Renewables with only oil shale;8400235.91134789;658711.335218525;-1016220.46675301;194047.111760391;-357509.131534481;161.248869579593;0
Renewables with only oil shale;8695387.32961612;875009.241189145;-741486.646598583;339078.531800626;133522.594590562;117.704777869564;0
Renewables with only oil shale;8561390.52572666;777015.558176796;-846385.800372112;281554.849071177;-69370.2421953167;109.473499350985;0
Renewables with only oil shale;8548568.40767695;802533.449051222;-741363.705015668;258365.627175862;61169.7440355545;167.247328485948;0
Renewables with only oil shale;8541082.64748494;882824.605219069;-685261.681983175;338151.590150741;197562.923235895;120.888063044744;0
Renewables with only oil shale;8963324.3013961;1021981.30234848;-557002.075765922;481058.527964417;464979.226582557;122.77741355483;0
Renewables with only oil shale;8575857.52678004;885059.04890671;-677124.277030912;272765.310224702;207934.771875798;103.529682199258;0
Renewables with only oil shale;8835924.371157;863290.513456396;-688731.79429562;311324.397661267;174558.719160777;151.547077316528;0
Renewables with only oil shale;9242175.89938142;1124375.41200483;-615235.582750705;543372.498095415;509139.829254124;133.017990154629;0
Renewables with only oil shale;8789525.80762499;1021667.97766196;-468164.66208444;404835.057173995;553503.315577524;113.934314431203;0
Renewables with only oil shale;8994689.30059411;1051938.67493516;-515142.648729664;462898.525176163;536796.026205498;116.103838184392;0
Renewables with only oil shale;8751513.69658583;814837.155612512;-833569.325366372;261284.483263083;-18732.1697538591;129.736806631982;0
Renewables with only oil shale;8568735.44704708;858816.963829085;-732052.979441766;341975.70969536;126763.984387318;87.7388419763087;0
Renewables with only oil shale;8842756.47632844;947539.504125604;-649048.272214676;352784.877913817;298491.231910928;102.59229675746;0
Renewables with only oil shale;8208610.38943646;723474.229324029;-1025216.58622911;258862.533040716;-301742.356905081;148.926225700782;0
Renewables with only oil shale;7980344.27250272;659523.007967939;-1025547.957311;208930.744013467;-366024.949343056;101.314176954292;0
Renewables with only oil shale;9529324.36718773;1228152.54637247;-409419.755575336;663847.041177078;818732.790797129;137.022429164013;0
Renewables with only oil shale;8911362.91242731;956468.934968228;-687131.272777723;351008.104008045;269337.662190505;105.680391881636;0
Renewables with only oil shale;9172879.13305619;1089143.77235181;-540863.335856636;489211.003358703;548280.436495179;88.8818196217867;0
Renewables with only oil shale;8568293.36360767;780266.997501495;-852790.378120843;251046.259746634;-72523.3806193475;120.94513007453;0
Renewables with only oil shale;8010756.27707551;580718.674963511;-1206267.11070749;129783.645922442;-625548.435743981;104.030277931715;0
Renewables with only oil shale;8770881.31068311;964830.836099072;-684438.101496933;397189.035073996;280392.734602138;128.315934180487;0
Renewables with only oil shale;9209826.52257803;1095093.09608673;-477027.017462669;457785.187135999;618066.078624061;109.734179328994;0
Renewables with only oil shale;9063091.30144523;951941.405696496;-557455.105279891;416760.956677327;394486.300416604;107.92879273278;0
Renewables with only oil shale;8542569.5210947;937606.378842643;-651298.655173147;365506.802253706;286307.723669496;129.894763957945;0
Renewables with only oil shale;8408883.03530025;725176.279983458;-927807.833242824;202236.782053409;-202631.553259366;142.782595236149;0
Renewables with only oil shale;9077093.15945684;1029670.05523376;-566942.245233135;353842.356415407;462727.810000627;133.274904981077;0
Renewables with only oil shale;7819925.76132679;575492.640202094;-1214223.08189765;195002.272833935;-638730.441695557;132.389942868955;0
Renewables with only oil shale;8498902.50271662;883186.394648041;-770660.860794675;300960.879583516;112525.533853367;95.4533010887466;0
Renewables with only oil shale;8796450.76429091;951849.98295773;-561033.539213549;375458.468826049;390816.44374418;123.690751272257;0
Renewables with only oil shale;8505203.5313019;792814.473518623;-867578.901768413;315011.173383935;-74764.4282497901;110.054938034028;0
Renewables with only oil shale;8925620.65900477;975609.253983975;-618502.141103479;322747.684586646;357107.112880497;113.30961575017;0
Renewables with only oil shale;8292987.04555587;775809.717319741;-803191.057167214;219188.505331197;-27381.3398474736;137.510559446772;0
Renewables with only oil shale;8687848.24776147;923190.605040105;-612531.766190227;354155.114755974;310658.838849878;119.477304783313;0
Renewables with only oil shale;9990665.93421145;1306291.62923966;-290168.071083412;699873.906649381;1016123.55815624;132.174162249504;0
Renewables with only oil shale;8922461.13786486;919952.816686999;-655181.228035107;411266.468743306;264771.588651892;107.086417243915;0
Renewables with only oil shale;9250035.98365241;1028425.83779179;-577149.320141824;495841.324229643;451276.517649967;135.067347941419;0
Renewables with only oil shale;8013032.43336935;615223.252446469;-1110873.32017054;143877.792965979;-495650.067724067;120.308956573806;0
Renewables with only oil shale;8482972.20534064;790912.848082651;-869409.274375621;309267.428327665;-78496.4262929707;147.843436349151;0
Renewables with only oil shale;7918377.60892862;632228.917021109;-1072513.00097933;213465.205709801;-440284.083958224;140.094363513559;0
Renewables with only oil shale;8742201.28025823;846485.72809766;-696396.18781718;297838.442363585;150089.540280481;114.767437878354;0
Renewables with only oil shale;8210590.20504393;726316.931734181;-959668.509027831;239434.505531293;-233351.577293649;119.58630171984;0
Renewables with only oil shale;8179993.4164867;616123.751834085;-1049443.07733287;140633.703153879;-433319.325498789;128.163985516703;0
Renewables with only oil shale;8802357.75210335;956005.180819205;-545441.436773235;392814.978859209;410563.74404597;94.5512763567963;0
Renewables with only oil shale;8548741.94113265;810649.185745549;-618703.306301532;274031.399518865;191945.879444017;139.088586902032;0
Renewables with only oil shale;9235199.05508086;1140767.26801436;-448186.590740614;577031.522955598;692580.677273745;122.581282667508;0
Renewables with only oil shale;8074153.67946574;666115.086023197;-1068376.1615783;191646.640209957;-402261.0755551;116.050869769351;0
Renewables with only oil shale;9045647.22546919;960482.095451791;-679801.412689298;442879.106219821;280680.682762492;106.832740570466;0
Renewables with only oil shale;8110600.96397427;740134.974132708;-870435.531916097;204975.450151212;-130300.557783388;127.952342936246;0
Renewables with only oil shale;8186906.696925;744463.598610822;-892452.47879595;220811.30514541;-147988.880185127;112.535780002206;0
Renewables with only oil shale;8609560.84606945;761337.910902242;-951745.762282403;240143.379498416;-190407.851380162;137.293544688748;0
Renewables with only oil shale;8206310.5703999;732691.052534079;-908302.542927219;218554.825306224;-175611.49039314;104.177055375827;0
Renewables with only oil shale;8872806.31443723;986233.909323786;-570891.428958465;411157.859751294;415342.480365321;102.457539854741;0
Renewables with only oil shale;8361043.44476892;754761.057779606;-714299.572586861;235357.56063121;40461.4851927447;151.46278708592;0
Renewables with only oil shale;8768412.30437787;876272.660630489;-804090.930510178;377270.198299634;72181.7301203111;141.378743272027;0
Renewables with only oil shale;8514470.2524996;871514.012356245;-709072.923009892;335642.721630521;162441.089346354;117.257098644991;0
Renewables with only oil shale;9007024.79578358;1062044.95796209;-552634.38740466;498428.193820611;509410.570557432;135.476710276206;0
Renewables with only oil shale;9231304.56513128;1148906.27214839;-501744.033977789;477304.376056158;647162.2381706;118.675152886243;0
Renewables with only oil shale;8495222.73512681;826679.563585463;-791148.778611252;260320.452055393;35530.7849742108;105.917307799571;0
Renewables with only oil shale;8580055.50801657;810439.338139773;-797195.904208866;336693.899943654;13243.4339309067;114.069616398773;0
Renewables with only oil shale;9167454.81331989;1045599.37528705;-502126.679095341;398986.749423498;543472.696191706;107.871827662831;0
Renewables with only oil shale;9167542.00850825;978973.790371558;-653938.402649379;459483.672904869;325035.387722179;145.920342386264;0
Renewables with only oil shale;8768021.19034413;899568.53087374;-668786.566483568;404913.510020554;230781.964390171;159.380624855779;0
Renewables with only oil shale;7920597.29204014;615514.607651294;-1122336.06845483;236460.215356979;-506821.460803532;114.508706770658;0
Renewables with only oil shale;8766478.25085507;996699.265379621;-558222.076237148;380514.976875332;438477.189142473;167.601238379091;0
Renewables with only oil shale;8196029.26383199;746839.599985904;-822373.354390381;252570.666000772;-75533.7544044768;134.152289566001;0
Renewables with only oil shale;9120079.11707431;992452.925395236;-576639.007851854;292723.654508306;415813.917543382;104.426569949653;0
Renewables with only oil shale;8608595.86353783;936221.952984638;-634162.859194415;452496.037952583;302059.093790224;123.462710714998;0
Renewables with only oil shale;8455229.01865562;749644.567868449;-929379.944382674;199387.17542187;-179735.376514225;143.549317497942;0
Renewables with only oil shale;7995593.42008176;638710.353736833;-1085015.71882615;201554.829011709;-446305.36508932;109.407693752597;0
